RegionID,SizeRank,RegionName,RegionType,StateName,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
394318,70,"Allentown, PA",msa,PA,198267,196633,196633,201533,208167,214833,219600,221267,220633,217633,215317,212617,207583,203233,203083,208117,216450,222133,227100,228767,228258,226592,224625,224467,222800,221433,221600,226633,234967,240933,242567,240933,239967,243000,244667,244633,239933,236567,239900,244900,254933,263300,271633,273267,271567,269900,270267,269467,267800,265800,264950,271650,283316,295000,305166,308500,308467
394561,71,"El Paso, TX",msa,TX,165233,165233,165883,166317,167400,167917,168883,169300,169133,167500,166000,165000,166633,169300,173950,176983,180633,182650,184300,184300,184300,184650,185317,185633,185950,185633,184650,183983,183967,185283,186623,188307,190307,192467,195767,202919,209753,214501,210998,205848,199467,196500,198333,203000,206333,206333,209667,213167,219733,221733,224900,226000,229333,232665,234998,236332,238000
394952,72,"Oxnard, CA",msa,CA,703000,699667,697953,692786,696120,699467,698967,698967,694000,684667,676333,669650,662983,656650,658083,666417,674733,679983,687983,694633,699600,706567,711600,711633,710000,704966,714633,725967,739000,742650,739650,746617,758633,768633,765333,753000,746333,746333,759967,769967,783300,790000,793000,796298,795965,804631,814667,824667,833000,842667,849667,861333,863333,873167,873833,876250,866383
394457,73,"Charleston, SC",msa,SC,359148,362317,363333,364667,367498,369165,368832,367633,364709,365342,364459,366019,364356,363572,364936,368300,374667,377633,378967,378967,377633,376600,373567,374930,374630,376297,374967,377328,379028,382859,385498,390495,394663,394630,391267,387433,387467,391333,395497,398797,398297,398267,397967,399600,396297,393297,392997,396300,399300,404633,413000,425000,436583,444917,449583,449667,449667
845158,74,"Dayton, OH",msa,OH,129933,126633,126633,130300,135267,140267,144933,148267,148267,144900,141567,139900,139900,139900,139900,143233,149900,156600,161633,163300,163467,161767,158448,157281,155481,155467,156467,163133,171250,179550,183017,183233,181567,179900,178500,175167,170167,168233,170600,172267,175600,179600,184600,186300,186600,184933,181600,174933,169933,166567,164933,171600,179933,191433,194967,198083,196583
394440,75,"Cape Coral, FL",msa,FL,276233,279233,281333,282633,282633,281300,279967,279933,279900,279900,281433,282800,284500,284267,284900,284233,284300,283417,282383,280896,279479,278812,280633,284300,289967,293300,296467,297800,299133,298967,299300,299617,299040,292374,284057,277967,276333,274298,266265,257898,248233,238267,,200000,,158300,144933,128300,112967,106300,111300,,181217,217883,237600,246483,244717
394648,76,"Greensboro, NC",msa,NC,184617,181583,181567,187267,194100,199100,203100,204633,209483,213150,216450,215933,214233,211433,210948,214298,221298,227150,227167,226333,222667,222667,224300,224963,224963,219997,220000,218333,223300,229933,238267,243300,241667,235000,226667,221667,218300,214933,208267,206633,208333,208300,208267,211267,214600,211963,203630,201497,202567,202900,198400,200817,214117,239427,258610,268644,271667
394399,77,"Boise City, ID",msa,ID,288225,293225,298092,300964,309297,316567,324900,325571,327221,327584,326043,324393,325697,326600,327967,330300,338633,347299,354639,357939,358850,357207,353903,351625,351625,354254,360255,367225,374263,377930,382930,388233,393266,396600,404933,415126,424064,427398,432172,438250,451283,469617,487933,506600,511600,514967,506600,506633,513267,525300,541933,551933,564900,569933,571600,563267,548233
395134,78,"Stockton, CA",msa,CA,367000,369667,373000,372667,374667,376300,381283,383283,383283,379967,374967,373083,373083,373050,369967,373071,381438,394771,401650,405283,403617,401950,399650,399650,400333,397300,396967,396300,399667,401667,405000,415000,426333,434667,439667,439983,439983,434950,438450,448450,465150,478333,489666,504666,514633,521633,518883,518891,520558,523975,530666,547333,569500,588500,595167,594000,586667
394484,79,"Colorado Springs, CO",msa,CO,343633,344967,346667,346333,348000,349633,346633,341633,335000,331667,330000,330000,331667,334667,341000,346983,353650,356617,358966,360966,361666,361667,358692,358658,360308,365280,370313,374997,381317,386317,392383,395400,395400,391300,386633,384933,386467,391133,392833,396000,401333,413000,426633,433300,436632,436332,437999,441333,443333,446666,448000,452966,461300,476633,489259,492592,485926
394798,80,"Little Rock, AR",msa,AR,175967,177333,180500,182800,185467,186967,187967,187300,185933,184967,185600,185633,186467,185833,186333,187833,191133,195467,198100,199467,198567,196933,195600,195333,195000,193333,193000,195000,198333,201666,203333,205000,204833,205833,209167,211000,211333,,200467,200800,207550,212550,212517,214900,214350,214383,211050,209967,209967,210000,210233,212867,219250,228483,235850,239466,239966
394766,81,"Lakeland, FL",msa,FL,204632,206298,207298,207967,211300,213333,214967,214967,214933,214967,214933,214933,214933,214967,215998,217331,219330,221666,223664,224998,224998,224967,223300,221633,220000,221633,223267,224933,225117,225150,225817,227167,229833,232500,235667,236333,236333,236333,238750,242083,249050,255467,,271500,278633,283633,289300,294967,303300,311383,319717,325217,335433,345467,354967,358333,358333
394531,82,"Des Moines, IA",msa,IA,248233,250567,253900,260600,264950,266950,264950,264933,263862,261495,256529,254933,252633,252633,253000,256300,259600,259933,259933,258300,254967,251667,248663,246997,245330,246633,249967,253300,256633,258267,261842,263542,264875,262933,259867,256900,256933,258343,262673,265973,266797,262467,255833,251633,246117,240517,234883,232033,227633,224967,228333,238333,253300,263267,271600,273300,276333
394304,83,"Akron, OH",msa,OH,146300,143267,142933,144600,151267,159250,165917,168583,165933,162600,158300,154933,151600,149600,151267,153200,156858,161858,167275,172250,171450,169133,164133,159633,154600,151267,152567,157600,162600,166633,170617,175617,178617,177267,173300,166933,159267,153933,153267,156633,160967,166633,172967,177933,179300,176300,172667,167967,161267,154567,149567,154567,165567,177233,185267,189467,187833
395115,84,"Springfield, MA",msa,MA,229600,227933,227933,231567,238933,245633,248967,249933,249600,249300,247667,246317,243283,240950,237600,239267,243233,251567,258233,262267,263050,261383,259217,255100,251767,246600,243967,250333,260300,271267,274900,278233,279917,276583,271583,264900,259900,256583,259917,269917,283733,290400,295100,292967,294667,291633,289933,284933,281616,283283,286583,291600,303267,311633,316600,313300,314767
394931,85,"Ogden, UT",msa,UT,288258,289608,292942,301050,311350,316350,318267,319767,321433,321433,319933,319867,323167,324867,327967,329633,334633,339933,341600,341567,339900,337860,334527,329560,329933,331633,339933,344633,349383,349417,354750,358333,360000,358333,358333,356633,356300,352933,360450,370750,387450,402800,411166,419467,423299,429966,434966,434967,433267,432967,449967,473000,496667,509333,514667,511333,501333
394528,86,"Deltona, FL",msa,FL,247967,249300,249600,249600,251517,254850,258217,259933,259933,259933,259933,259933,261433,261433,261433,261567,264900,268233,271533,271533,271533,269900,268267,268267,268267,269600,270800,272167,274167,272972,271638,271605,273055,274722,276388,278300,279967,281633,286633,288300,292667,296000,306000,313300,318267,321600,324933,330967,335633,338667,342633,349600,361600,371633,381333,384667,384633
395235,87,"Winston, NC",msa,NC,191450,193200,194833,195767,197433,197467,198300,199967,207600,214233,215683,213717,213750,214833,219133,223950,233117,240696,244644,244944,240732,238300,237967,239600,239900,238233,239933,239967,243021,244686,249019,250998,247483,239133,230800,223650,216083,209676,205492,212076,218450,222297,223960,225627,228263,224833,221533,221533,221633,210217,196917,194583,205417,215417,216083,226633,238267
394816,89,"Madison, WI",msa,WI,273267,274933,279600,286267,292933,296567,299900,299900,298233,296600,294617,294650,295483,297500,305800,313267,319933,321600,321600,319767,316467,314800,313300,311633,309967,312967,317933,322967,329600,332933,335567,332267,328967,326300,323267,320767,318967,320633,326433,331600,336600,341600,346567,349900,348233,344900,341567,339600,336300,336333,339967,349933,356600,364933,371600,376567,374917
395006,90,"Provo, UT",msa,UT,340283,343617,347036,348053,349753,351667,354967,357300,358633,357000,356333,353333,354650,353983,357283,359267,363513,366847,368540,369960,371627,373300,372967,373000,374417,376417,378050,377967,379600,381300,386600,393300,398266,399933,403267,409933,418300,414967,416667,421333,436317,445675,457675,469358,481333,486333,492667,496000,502667,508000,523000,536333,556333,568300,578300,578266,568300
394549,91,"Durham, NC",msa,NC,315667,309667,311333,316667,329167,330800,330800,326600,321600,321600,318267,321633,321600,319967,322967,327500,339167,339500,339033,336450,333117,332417,326633,326633,323300,325000,331633,341600,349900,349933,351450,353483,353483,350150,346567,344883,340700,335583,335183,335883,350883,357967,364967,363150,362300,367267,371950,378883,370583,363083,365300,381933,398267,411633,421650,426650,426317
395143,92,"Syracuse, NY",msa,NY,145967,143600,145117,148750,154450,157933,159633,159950,159983,159950,159933,158267,156600,156533,158200,163200,166600,170833,173867,175533,176267,174900,173233,172399,172433,173133,173967,177300,184933,191300,193933,193300,191933,188467,183217,178917,176417,175633,176600,178233,179900,182267,185600,188633,185967,182633,179317,177983,174650,173267,172067,175200,180200,188067,194933,198267,198233
395224,93,"Wichita, KS",msa,KS,159650,159633,162800,167133,173800,178967,184567,186067,184400,181433,179633,177967,176000,174667,175967,179633,184617,190733,192400,190750,186567,185867,186725,186658,184525,180800,179267,181933,186088,192788,199588,206600,207600,203600,197633,192633,186633,182300,181267,184633,188800,190500,190417,188883,185050,181800,177833,176667,171917,168583,168583,179967,198300,213267,219967,219967,221667
395160,94,"Toledo, OH",msa,OH,137900,136233,135900,140600,147267,154600,158233,159233,157600,153600,150300,146783,145783,143117,144933,151600,161583,169917,171933,171917,170250,168233,164900,161567,158267,156633,156167,159500,164467,171300,174633,177967,178265,178231,174898,168933,163933,158950,156617,155617,158133,163133,169167,171667,170000,165000,161633,156600,151917,145583,145583,148600,155800,164167,169167,171633,169933
394352,95,"Augusta, GA",msa,GA,201750,203417,203417,206783,210450,214933,216599,216266,214899,213867,213867,212900,213183,211383,210717,211433,215567,219933,221600,220633,219600,220733,221067,221067,219633,219500,220833,222800,225567,227567,230900,230600,232267,233600,234600,232510,228358,227851,227624,227143,230983,238300,243266,243267,239550,237917,236217,234967,234967,235000,236633,241600,250683,259017,264050,266600,267950
394957,96,"Palm Bay, FL",msa,FL,252167,252167,251583,253916,257216,259632,261632,263998,264000,262330,259664,259330,259000,259333,262317,265283,268283,269550,271917,273750,276167,276050,275450,274117,274233,275000,275833,276967,278600,279400,279933,279967,281633,285933,290900,292567,289933,287197,287230,290563,298300,308267,318267,326633,331633,334467,334467,336167,338333,343300,349633,356300,366333,376333,388000,391000,386867
394711,97,"Jackson, MS",msa,MS,235333,233267,231933,232267,234267,237600,239267,239600,237267,235633,233217,232917,231217,230300,229300,229300,232633,236300,239633,238300,237300,236433,237933,238583,239450,239583,239933,241933,245267,249233,253900,256383,258750,258117,257333,255999,253332,248166,241500,234833,235000,238333,241500,243167,241500,241667,240333,236333,233000,231167,235133,240800,245517,245550,241533,240133,240883
394666,98,"Harrisburg, PA",msa,PA,173300,171218,170218,173418,177500,183467,186633,187933,186300,184967,184967,182967,179600,177933,178233,181600,186514,189848,194814,196567,199900,199600,197467,194133,191133,188267,188300,191600,196600,201600,206633,209583,207883,202817,197233,193933,189983,189283,187617,190967,194333,199333,205000,209967,212800,209450,207667,204800,198117,189933,189933,201617,218267,228267,231617,231633,231667
395113,99,"Spokane, WA",msa,WA,234633,233267,237633,247633,259333,266667,271667,273333,274967,274967,273267,271633,271600,273300,276633,281633,289633,296297,299630,299930,299600,300467,300500,300833,300000,300000,305000,314817,328150,336483,342650,345950,349183,349833,346508,341608,334975,330000,334317,340950,350100,364083,380450,396267,399633,401633,406667,410000,410000,404900,405733,415733,432500,453333,465650,467317,455317
394460,100,"Chattanooga, TN",msa,TN,219933,218267,217883,219913,231246,243329,252750,255717,254017,254233,253267,256600,258267,258233,256567,256433,261433,266133,269600,269600,271567,273267,274967,273300,273267,273233,276267,279600,284600,288233,291600,294633,294333,292333,282633,277933,269933,268300,266633,268200,271533,274867,277967,279300,279000,279333,282967,284933,288267,286300,289817,293817,307483,321333,337300,342133,341467
395075,101,"Scranton, PA",msa,PA,136383,133050,131617,134250,139250,144900,149267,153300,154967,153967,151600,149633,148267,146633,145967,147000,148667,152500,155833,158833,159000,158333,156667,153633,151300,149633,150833,152483,157783,161700,165050,166417,167967,167967,166600,164967,164967,163167,164500,167733,173567,177233,181167,182133,182117,176617,172633,167650,166983,167633,170933,173267,179933,187633,195933,199300,199933
394871,102,"Modesto, CA",msa,CA,322666,327667,331667,337667,342633,347633,349933,347300,343967,340333,337967,335867,334350,334383,334817,335833,339167,344133,348300,352967,356300,357967,356633,356333,357967,359300,361300,364417,367500,367500,369417,372000,380333,385308,391642,394225,397583,399225,399475,407775,417767,428233,431600,434967,441633,446800,451799,456816,461649,464983,468333,473333,481333,486000,486000,481000,473000
394590,103,"Fayetteville, AR",msa,AR,249000,249017,248983,249633,251158,256191,262525,266333,264667,262333,260333,260300,259633,257300,257938,259604,265604,269967,273335,275002,273335,271633,269966,268333,265000,261667,261667,265000,267633,274300,279450,283450,283033,280735,277035,270435,265917,266300,271317,274650,279667,285766,293683,298683,301677,303327,308327,312900,315000,316667,325667,338967,348967,351633,354569,357869,361203
